,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
18,2001-01-25,21.632929835466754,-10.01202309945529,81.92282113288613,21.632929835466754,21.632929835466754,12.89005102319281,12.89005102319281,12.89005102319281,0.6889319772821826,0.6889319772821826,0.6889319772821826,12.201119045910625,12.201119045910625,12.201119045910625,0.0,0.0,0.0,34.522980858659565
19,2001-01-26,21.635138684957074,-11.642362431226642,79.63876229201007,21.635138684957074,21.635138684957074,12.73853307150777,12.73853307150777,12.73853307150777,0.6837449458451127,0.6837449458451127,0.6837449458451127,12.05478812566266,12.05478812566266,12.05478812566266,0.0,0.0,0.0,34.373671756464844
20,2001-01-29,21.641765233428046,-15.807632930436943,80.62759199800423,21.641765233428046,21.641765233428046,10.976558311309143,10.976558311309143,10.976558311309143,-0.3858446644321369,-0.3858446644321369,-0.3858446644321369,11.362402975741281,11.362402975741281,11.362402975741281,0.0,0.0,0.0,32.61832354473719
21,2001-01-30,21.64397408291837,-14.284411533626065,81.32177715238298,21.64397408291837,21.64397408291837,10.955975650677882,10.955975650677882,10.955975650677882,-0.10202092709869776,-0.10202092709869776,-0.10202092709869776,11.05799657777658,11.05799657777658,11.05799657777658,0.0,0.0,0.0,32.59994973359625
22,2001-01-31,21.646182932408696,-14.591982858689391,80.60657081266527,21.646182932408696,21.646182932408696,11.094670690472576,11.094670690472576,11.094670690472576,0.3707654067937384,0.3707654067937384,0.3707654067937384,10.723905283678835,10.723905283678835,10.723905283678835,0.0,0.0,0.0,32.740853622881275
23,2001-02-01,21.64839178189902,-9.80965720209829,77.63928286043102,21.64839178189902,21.64839178189902,11.054190274639609,11.054190274639609,11.054190274639609,0.6889319772822378,0.6889319772822378,0.6889319772822378,10.365258297357371,10.365258297357371,10.365258297357371,0.0,0.0,0.0,32.70258205653863
24,2001-02-02,21.650600631389345,-15.647829234188277,74.52604897649175,21.650600631389345,21.650600631389345,10.671364409716661,10.671364409716661,10.671364409716661,0.683744945844506,0.683744945844506,0.683744945844506,9.987619463872155,9.987619463872155,9.987619463872155,0.0,0.0,0.0,32.321965041106004
25,2001-02-05,21.657227179860314,-17.577704323625603,74.5061437938978,21.657227179860314,21.657227179860314,8.414581440390826,8.414581440390826,8.414581440390826,-0.3858446644323865,-0.3858446644323865,-0.3858446644323865,8.800426104823213,8.800426104823213,8.800426104823213,0.0,0.0,0.0,30.07180862025114
26,2001-02-06,21.659436029350637,-18.091433995914855,78.25184535944092,21.659436029350637,21.659436029350637,8.304915723035068,8.304915723035068,8.304915723035068,-0.10202092709883398,-0.10202092709883398,-0.10202092709883398,8.4069366501339,8.4069366501339,8.4069366501339,0.0,0.0,0.0,29.964351752385703
27,2001-02-07,21.661644878840963,-15.298324804721325,75.22112766068564,21.661644878840963,21.661644878840963,8.395252331655099,8.395252331655099,8.395252331655099,0.3707654067944011,0.3707654067944011,0.3707654067944011,8.024486924860698,8.024486924860698,8.024486924860698,0.0,0.0,0.0,30.05689721049606
28,2001-02-08,21.663853728331286,-14.86939504887524,79.50905126580733,21.663853728331286,21.663853728331286,8.347531273638557,8.347531273638557,8.347531273638557,0.6889319772822929,0.6889319772822929,0.6889319772822929,7.658599296356265,7.658599296356265,7.658599296356265,0.0,0.0,0.0,30.011385001969842
29,2001-02-09,21.666062577821613,-17.75214360945981,74.51996593528537,21.666062577821613,21.666062577821613,7.998077619813493,7.998077619813493,7.998077619813493,0.6837449458455878,0.6837449458455878,0.6837449458455878,7.314332673967906,7.314332673967906,7.314332673967906,0.0,0.0,0.0,29.664140197635106
30,2001-02-12,21.672689126292585,-17.03957032369787,74.71449506345284,21.672689126292585,21.672689126292585,6.066744156348787,6.066744156348787,6.066744156348787,-0.3858446644332054,-0.3858446644332054,-0.3858446644332054,6.452588820781992,6.452588820781992,6.452588820781992,0.0,0.0,0.0,27.73943328264137
31,2001-02-13,21.67489797578291,-19.670585870303295,74.36779272294233,21.67489797578291,21.67489797578291,6.130397544626923,6.130397544626923,6.130397544626923,-0.10202092709836999,-0.10202092709836999,-0.10202092709836999,6.232418471725293,6.232418471725293,6.232418471725293,0.0,0.0,0.0,27.80529552040983
32,2001-02-14,21.677106825273235,-20.63278444988879,79.30415693639792,21.677106825273235,21.677106825273235,6.419490537862324,6.419490537862324,6.419490537862324,0.37076540679455144,0.37076540679455144,0.37076540679455144,6.048725131067773,6.048725131067773,6.048725131067773,0.0,0.0,0.0,28.096597363135558
33,2001-02-15,21.679315674763554,-13.568474574058756,77.71412726773426,21.679315674763554,21.679315674763554,6.590866078571124,6.590866078571124,6.590866078571124,0.6889319772824373,0.6889319772824373,0.6889319772824373,5.901934101288686,5.901934101288686,5.901934101288686,0.0,0.0,0.0,28.27018175333468
34,2001-02-16,21.681524524253877,-18.868545535704108,74.14686725472002,21.681524524253877,21.681524524253877,6.475309185462344,6.475309185462344,6.475309185462344,0.6837449458449809,0.6837449458449809,0.6837449458449809,5.7915642396173626,5.7915642396173626,5.7915642396173626,0.0,0.0,0.0,28.15683370971622
35,2001-02-19,21.688151072724853,-22.144627543854053,72.09228876514418,21.688151072724853,21.688151072724853,5.275286723530078,5.275286723530078,5.275286723530078,-0.3858446644326562,-0.3858446644326562,-0.3858446644326562,5.661131387962735,5.661131387962735,5.661131387962735,0.0,0.0,0.0,26.96343779625493
36,2001-02-20,21.690359922215176,-15.300031218592894,78.43482889834235,21.690359922215176,21.690359922215176,5.572614137704169,5.572614137704169,5.572614137704169,-0.10202092709888361,-0.10202092709888361,-0.10202092709888361,5.674635064803052,5.674635064803052,5.674635064803052,0.0,0.0,0.0,27.262974059919344
37,2001-02-21,21.692568771705503,-19.83686469376398,76.7253220689341,21.692568771705503,21.692568771705503,6.080742927345722,6.080742927345722,6.080742927345722,0.3707654067940317,0.3707654067940317,0.3707654067940317,5.70997752055169,5.70997752055169,5.70997752055169,0.0,0.0,0.0,27.773311699051224
38,2001-02-22,21.694777621195826,-12.964297144427047,76.28239578681718,21.694777621195826,21.694777621195826,6.451299602086619,6.451299602086619,6.451299602086619,0.6889319772819354,0.6889319772819354,0.6889319772819354,5.762367624804686,5.762367624804686,5.762367624804686,0.0,0.0,0.0,28.146077223282447
39,2001-02-23,21.696986470686152,-17.056853413144726,75.0279147809599,21.696986470686152,21.696986470686152,6.510396383815384,6.510396383815384,6.510396383815384,0.6837449458443744,0.6837449458443744,0.6837449458443744,5.82665143797101,5.82665143797101,5.82665143797101,0.0,0.0,0.0,28.207382854501535
40,2001-02-26,21.70361301915712,-16.658900416863727,76.18946401652384,21.70361301915712,21.70361301915712,5.65089835811503,5.65089835811503,5.65089835811503,-0.3858446644329059,-0.3858446644329059,-0.3858446644329059,6.036743022547936,6.036743022547936,6.036743022547936,0.0,0.0,0.0,27.35451137727215
41,2001-02-27,21.705821868647444,-16.79896841980169,73.25618891141234,21.705821868647444,21.705821868647444,5.992580043281919,5.992580043281919,5.992580043281919,-0.10202092709841963,-0.10202092709841963,-0.10202092709841963,6.0946009703803385,6.0946009703803385,6.0946009703803385,0.0,0.0,0.0,27.698401911929363
42,2001-02-28,21.70803071813777,-19.018974988171383,74.58880211216594,21.70803071813777,21.70803071813777,6.508723028054448,6.508723028054448,6.508723028054448,0.37076540679418185,0.37076540679418185,0.37076540679418185,6.1379576212602664,6.1379576212602664,6.1379576212602664,0.0,0.0,0.0,28.216753746192218
43,2001-03-01,21.710239567628093,-18.093164646404606,78.87382525167357,21.710239567628093,21.710239567628093,6.85129589137092,6.85129589137092,6.85129589137092,0.6889319772823139,0.6889319772823139,0.6889319772823139,6.162363914088607,6.162363914088607,6.162363914088607,0.0,0.0,0.0,28.561535458999014
44,2001-03-02,21.712448417118416,-19.485852909114175,79.09278629420629,21.712448417118416,21.712448417118416,6.84767824292152,6.84767824292152,6.84767824292152,0.6837449458436977,0.6837449458436977,0.6837449458436977,6.163933297077824,6.163933297077824,6.163933297077824,0.0,0.0,0.0,28.560126660039938
45,2001-03-05,21.719074965589392,-19.624678828602285,75.34920133374524,21.719074965589392,21.719074965589392,5.617257772125135,5.617257772125135,5.617257772125135,-0.3858446644334949,-0.3858446644334949,-0.3858446644334949,6.00310243655863,6.00310243655863,6.00310243655863,0.0,0.0,0.0,27.336332737714528
46,2001-03-06,21.721283815079715,-18.588263968100843,74.87682746240284,21.721283815079715,21.721283815079715,5.7866969817945595,5.7866969817945595,5.7866969817945595,-0.1020209270985558,-0.1020209270985558,-0.1020209270985558,5.888717908893115,5.888717908893115,5.888717908893115,0.0,0.0,0.0,27.507980796874275
47,2001-03-07,21.723492664570035,-19.433833915932837,76.11479667399131,21.723492664570035,21.723492664570035,6.114004118791973,6.114004118791973,6.114004118791973,0.37076540679484465,0.37076540679484465,0.37076540679484465,5.743238711997128,5.743238711997128,5.743238711997128,0.0,0.0,0.0,27.837496783362006
48,2001-03-08,21.72570151406036,-15.54759492906586,75.45137517825161,21.72570151406036,21.72570151406036,6.25644529110993,6.25644529110993,6.25644529110993,0.688931977281812,0.688931977281812,0.688931977281812,5.567513313828118,5.567513313828118,5.567513313828118,0.0,0.0,0.0,27.98214680517029
49,2001-03-09,21.727910363550684,-20.08068111570525,74.51686928183878,21.727910363550684,21.727910363550684,6.046955330342577,6.046955330342577,6.046955330342577,0.6837449458448495,0.6837449458448495,0.6837449458448495,5.3632103844977275,5.3632103844977275,5.3632103844977275,0.0,0.0,0.0,27.77486569389326
50,2001-03-12,21.73453691202166,-19.260527115736373,71.8291687327949,21.73453691202166,21.73453691202166,4.220821160398025,4.220821160398025,4.220821160398025,-0.3858446644329457,-0.3858446644329457,-0.3858446644329457,4.60666582483097,4.60666582483097,4.60666582483097,0.0,0.0,0.0,25.955358072419685
51,2001-03-13,21.736745761511983,-15.364612464064937,73.87812190786997,21.736745761511983,21.736745761511983,4.217015840947181,4.217015840947181,4.217015840947181,-0.10202092709869207,-0.10202092709869207,-0.10202092709869207,4.319036768045873,4.319036768045873,4.319036768045873,0.0,0.0,0.0,25.953761602459164
52,2001-03-14,21.73895461100231,-19.370491341179548,71.61646146320209,21.73895461100231,21.73895461100231,4.391889549569987,4.391889549569987,4.391889549569987,0.3707654067943249,0.3707654067943249,0.3707654067943249,4.021124142775662,4.021124142775662,4.021124142775662,0.0,0.0,0.0,26.130844160572295
53,2001-03-15,21.741163460492633,-16.437322181134906,70.4386372347488,21.741163460492633,21.741163460492633,4.406813576306907,4.406813576306907,4.406813576306907,0.6889319772818671,0.6889319772818671,0.6889319772818671,3.71788159902504,3.71788159902504,3.71788159902504,0.0,0.0,0.0,26.14797703679954
54,2001-03-16,21.743372309982956,-23.505949509943136,69.98585875159068,21.743372309982956,21.743372309982956,4.098155649973012,4.098155649973012,4.098155649973012,0.6837449458442426,0.6837449458442426,0.6837449458442426,3.414410704128769,3.414410704128769,3.414410704128769,0.0,0.0,0.0,25.841527959955968
55,2001-03-19,21.749998858453925,-24.91716082895152,72.46548115535855,21.749998858453925,21.749998858453925,2.167248682965633,2.167248682965633,2.167248682965633,-0.3858446644337644,-0.3858446644337644,-0.3858446644337644,2.553093347399398,2.553093347399398,2.553093347399398,0.0,0.0,0.0,23.917247541419556
56,2001-03-20,21.75220770794425,-22.285012531302584,70.63238513736086,21.75220770794425,21.75220770794425,2.19607327399983,2.19607327399983,2.19607327399983,-0.10202092709860541,-0.10202092709860541,-0.10202092709860541,2.2980942010984355,2.2980942010984355,2.2980942010984355,0.0,0.0,0.0,23.94828098194408
57,2001-03-21,21.754416557434574,-25.25288608494879,73.07240828397565,21.754416557434574,21.754416557434574,2.4368289336124382,2.4368289336124382,2.4368289336124382,0.37076540679447506,0.37076540679447506,0.37076540679447506,2.0660635268179632,2.0660635268179632,2.0660635268179632,0.0,0.0,0.0,24.191245491047013
58,2001-03-22,21.7566254069249,-21.75964712057366,73.54595787806554,21.7566254069249,21.7566254069249,2.5492904370076817,2.5492904370076817,2.5492904370076817,0.6889319772822454,0.6889319772822454,0.6889319772822454,1.8603584597254363,1.8603584597254363,1.8603584597254363,0.0,0.0,0.0,24.30591584393258
59,2001-03-23,21.758834256415224,-17.735622804589816,71.62707139511016,21.758834256415224,21.758834256415224,2.3674341495008004,2.3674341495008004,2.3674341495008004,0.6837449458434962,0.6837449458434962,0.6837449458434962,1.6836892036573043,1.6836892036573043,1.6836892036573043,0.0,0.0,0.0,24.126268405916022
60,2001-03-26,21.7654608048862,-16.512229522129328,68.90352449501367,21.7654608048862,21.7654608048862,0.9582768576612777,0.9582768576612777,0.9582768576612777,-0.38584466443321513,-0.38584466443321513,-0.38584466443321513,1.3441215220944929,1.3441215220944929,1.3441215220944929,0.0,0.0,0.0,22.723737662547478
61,2001-03-27,21.76766965437652,-24.535679484616605,67.97093110749941,21.76766965437652,21.76766965437652,1.1939647737682864,1.1939647737682864,1.1939647737682864,-0.10202092709874168,-0.10202092709874168,-0.10202092709874168,1.295985700867028,1.295985700867028,1.295985700867028,0.0,0.0,0.0,22.961634428144805
62,2001-03-28,21.769878503866842,-22.35903645886381,68.00371144199396,21.769878503866842,21.769878503866842,1.649999956519729,1.649999956519729,1.649999956519729,0.37076540679395537,0.37076540679395537,0.37076540679395537,1.2792345497257733,1.2792345497257733,1.2792345497257733,0.0,0.0,0.0,23.41987846038657
63,2001-03-29,21.77208735335717,-24.65038263075589,71.1204681261425,21.77208735335717,21.77208735335717,1.981006164888114,1.981006164888114,1.981006164888114,0.6889319772823005,0.6889319772823005,0.6889319772823005,1.2920741876058135,1.2920741876058135,1.2920741876058135,0.0,0.0,0.0,23.753093518245283
64,2001-03-30,21.77429620284749,-25.04225620344091,70.51858273699611,21.77429620284749,21.77429620284749,2.015783691359896,2.015783691359896,2.015783691359896,0.6837449458446478,0.6837449458446478,0.6837449458446478,1.332038745515248,1.332038745515248,1.332038745515248,0.0,0.0,0.0,23.790079894207388
65,2001-04-02,21.780922751318464,-19.894217089094454,67.50344639218189,21.780922751318464,21.780922751318464,1.1956685846014172,1.1956685846014172,1.1956685846014172,-0.38584466443266596,-0.38584466443266596,-0.38584466443266596,1.5815132490340833,1.5815132490340833,1.5815132490340833,0.0,0.0,0.0,22.97659133591988
66,2001-04-03,21.78313160080879,-25.764218434961805,71.91585917655318,21.78313160080879,21.78313160080879,1.5925921377407684,1.5925921377407684,1.5925921377407684,-0.10202092709767735,-0.10202092709767735,-0.10202092709767735,1.6946130648384459,1.6946130648384459,1.6946130648384459,0.0,0.0,0.0,23.37572373854956
67,2001-04-04,21.785340450299113,-19.391073256025468,71.69113985652051,21.785340450299113,21.785340450299113,2.1860884929743305,2.1860884929743305,2.1860884929743305,0.37076540679292314,0.37076540679292314,0.37076540679292314,1.8153230861814074,1.8153230861814074,1.8153230861814074,0.0,0.0,0.0,23.971428943273445
68,2001-04-05,21.78754929978944,-25.36707795718406,71.78514529611786,21.78754929978944,21.78754929978944,2.627951202665366,2.627951202665366,2.627951202665366,0.688931977282122,0.688931977282122,0.688931977282122,1.9390192253832441,1.9390192253832441,1.9390192253832441,0.0,0.0,0.0,24.415500502454805
69,2001-04-06,21.78975814927976,-21.254347031972987,75.60335027583817,21.78975814927976,21.78975814927976,2.7448420274541867,2.7448420274541867,2.7448420274541867,0.6837449458439713,0.6837449458439713,0.6837449458439713,2.0610970816102157,2.0610970816102157,2.0610970816102157,0.0,0.0,0.0,24.534600176733946
70,2001-04-09,21.79638469775073,-22.693515235646995,68.50496125330415,21.79638469775073,21.79638469775073,1.9882876230772004,1.9882876230772004,1.9882876230772004,-0.38584466443268595,-0.38584466443268595,-0.38584466443268595,2.3741322875098865,2.3741322875098865,2.3741322875098865,0.0,0.0,0.0,23.784672320827934
71,2001-04-10,21.798593547241058,-22.833344249194084,74.55207742623436,21.798593547241058,21.798593547241058,2.3457619677092043,2.3457619677092043,2.3457619677092043,-0.10202092709819102,-0.10202092709819102,-0.10202092709819102,2.4477828948073954,2.4477828948073954,2.4477828948073954,0.0,0.0,0.0,24.144355514950263
72,2001-04-11,21.80080239673138,-21.507457507949727,71.92227499352099,21.80080239673138,21.80080239673138,2.871429933850189,2.871429933850189,2.871429933850189,0.37076540679358594,0.37076540679358594,0.37076540679358594,2.5006645270566032,2.5006645270566032,2.5006645270566032,0.0,0.0,0.0,24.672232330581572
73,2001-04-12,21.803011246221708,-21.61603738179706,70.97588647774636,21.803011246221708,21.803011246221708,3.219229936430105,3.219229936430105,3.219229936430105,0.688931977282177,0.688931977282177,0.688931977282177,2.5302979591479278,2.5302979591479278,2.5302979591479278,0.0,0.0,0.0,25.02224118265181
74,2001-04-13,21.80522009571203,-22.45284494671525,73.53200357953716,21.80522009571203,21.80522009571203,3.2185291251266848,3.2185291251266848,3.2185291251266848,0.6837449458433644,0.6837449458433644,0.6837449458433644,2.5347841792833203,2.5347841792833203,2.5347841792833203,0.0,0.0,0.0,25.023749220838717
75,2001-04-16,21.811846644183,-19.783519433351582,73.03122152603478,21.811846644183,21.811846644183,2.0016284750190523,2.0016284750190523,2.0016284750190523,-0.3858446644329356,-0.3858446644329356,-0.3858446644329356,2.387473139451988,2.387473139451988,2.387473139451988,0.0,0.0,0.0,23.813475119202053
76,2001-04-17,21.814055493673326,-20.259556441754878,72.4837340054831,21.814055493673326,21.814055493673326,2.1824800433375504,2.1824800433375504,2.1824800433375504,-0.10202092709832725,-0.10202092709832725,-0.10202092709832725,2.2845009704358774,2.2845009704358774,2.2845009704358774,0.0,0.0,0.0,23.996535537010878
77,2001-04-18,21.81626434316365,-21.69740315628819,69.26480772409325,21.81626434316365,21.81626434316365,2.526648546329952,2.526648546329952,2.526648546329952,0.3707654067942487,0.3707654067942487,0.3707654067942487,2.1558831395357037,2.1558831395357037,2.1558831395357037,0.0,0.0,0.0,24.3429128894936
78,2001-04-19,21.818473192653972,-23.745226014195236,69.05363241745351,21.818473192653972,21.818473192653972,2.6920943231846937,2.6920943231846937,2.6920943231846937,0.6889319772822321,0.6889319772822321,0.6889319772822321,2.003162345902462,2.003162345902462,2.003162345902462,0.0,0.0,0.0,24.510567515838666
79,2001-04-20,21.8206820421443,-26.652516190654076,69.05708519961867,21.8206820421443,21.8206820421443,2.512059155508251,2.512059155508251,2.512059155508251,0.6837449458427579,0.6837449458427579,0.6837449458427579,1.8283142096654932,1.8283142096654932,1.8283142096654932,0.0,0.0,0.0,24.33274119765255
80,2001-04-23,21.82730859061527,-23.884418576166,72.13424129203138,21.82730859061527,21.82730859061527,0.8099096598003125,0.8099096598003125,0.8099096598003125,-0.38584466443295523,-0.38584466443295523,-0.38584466443295523,1.1957543242332678,1.1957543242332678,1.1957543242332678,0.0,0.0,0.0,22.637218250415582
81,2001-04-24,21.829517440105597,-21.031324123648123,68.3675638454858,21.829517440105597,21.829517440105597,0.8562422949897984,0.8562422949897984,0.8562422949897984,-0.10202092709824065,-0.10202092709824065,-0.10202092709824065,0.958263222088039,0.958263222088039,0.958263222088039,0.0,0.0,0.0,22.685759735095395
82,2001-04-25,21.83172628959592,-22.62325813768412,69.00692039497507,21.83172628959592,21.83172628959592,1.083179819227357,1.083179819227357,1.083179819227357,0.370765406794399,0.370765406794399,0.370765406794399,0.712414412432958,0.712414412432958,0.712414412432958,0.0,0.0,0.0,22.914906108823278
83,2001-04-26,21.83393513908624,-23.96246001810109,67.48078856572425,21.83393513908624,21.83393513908624,1.150117988907312,1.150117988907312,1.150117988907312,0.6889319772820535,0.6889319772820535,0.6889319772820535,0.46118601162525863,0.46118601162525863,0.46118601162525863,0.0,0.0,0.0,22.98405312799355
84,2001-04-27,21.836143988576566,-23.297770670309642,68.46655639045422,21.836143988576566,21.836143988576566,0.8911998444863253,0.8911998444863253,0.8911998444863253,0.6837449458438396,0.6837449458438396,0.6837449458438396,0.2074548986424857,0.2074548986424857,0.2074548986424857,0.0,0.0,0.0,22.727343833062893
85,2001-04-30,21.84277053704754,-23.123786941793806,68.02906505453893,21.84277053704754,21.84277053704754,-0.9286266901062544,-0.9286266901062544,-0.9286266901062544,-0.3858446644324061,-0.3858446644324061,-0.3858446644324061,-0.5427820256738483,-0.5427820256738483,-0.5427820256738483,0.0,0.0,0.0,20.914143846941283
86,2001-05-01,21.844979386537865,-28.01658038346649,67.15645311666044,21.844979386537865,21.844979386537865,-0.883840028724785,-0.883840028724785,-0.883840028724785,-0.1020209270987543,-0.1020209270987543,-0.1020209270987543,-0.7818191016260305,-0.7818191016260305,-0.7818191016260305,0.0,0.0,0.0,20.96113935781308
87,2001-05-02,21.847188236028188,-26.071828144676054,67.32240067114667,21.847188236028188,21.847188236028188,-0.6416257950483555,-0.6416257950483555,-0.6416257950483555,0.37076540679387926,0.37076540679387926,0.37076540679387926,-1.0123912018422347,-1.0123912018422347,-1.0123912018422347,0.0,0.0,0.0,21.205562440979833
88,2001-05-03,21.84939708551851,-24.169432695482588,70.46014951547295,21.84939708551851,21.84939708551851,-0.5442882513037798,-0.5442882513037798,-0.5442882513037798,0.6889319772821085,0.6889319772821085,0.6889319772821085,-1.2332202285858882,-1.2332202285858882,-1.2332202285858882,0.0,0.0,0.0,21.30510883421473
89,2001-05-04,21.851605935008838,-27.40209176845395,66.80537432530762,21.851605935008838,21.851605935008838,-0.7596122815283131,-0.7596122815283131,-0.7596122815283131,0.6837449458432329,0.6837449458432329,0.6837449458432329,-1.4433572273715458,-1.4433572273715458,-1.4433572273715458,0.0,0.0,0.0,21.091993653480525
90,2001-05-07,21.858232483479807,-24.9753895693422,64.56582151123834,21.858232483479807,21.858232483479807,-2.3905876147993745,-2.3905876147993745,-2.3905876147993745,-0.3858446644326559,-0.3858446644326559,-0.3858446644326559,-2.004742950366719,-2.004742950366719,-2.004742950366719,0.0,0.0,0.0,19.46764486868043
91,2001-05-08,21.86044133297013,-26.394210332619515,67.57859742670419,21.86044133297013,21.86044133297013,-2.270607196772344,-2.270607196772344,-2.270607196772344,-0.10202092709829028,-0.10202092709829028,-0.10202092709829028,-2.168586269674053,-2.168586269674053,-2.168586269674053,0.0,0.0,0.0,19.589834136197787
